0,1024,1024,0.001394897121016675,175.76067638397217,0.0016545109683647752,0.4303779602050781
1,1024,1024,0.0029767269293022565,175.76067638397217,0.0033173048868775368,0.4303779602050781
2,1024,1024,0.004130467383212602,175.76067638397217,0.004324794048443437,0.4303779602050781
3,1024,1024,0.004130467383212602,175.76067638397217,0.004324794048443437,0.4303779602050781
4,1024,1024,0.005873433697941866,175.76067638397217,0.006289730314165354,0.4303779602050781
0,1024,1024,0.0015063279757919872,185.62581396102905,0.0014649905497208238,0.42982983589172363
1,1024,1024,0.003018368936518396,185.62581396102905,0.0032588267931714654,0.42982983589172363
2,1024,1024,0.004138893142428329,185.62581396102905,0.004432547488249838,0.42982983589172363
3,1024,1024,0.004138893142428329,185.62581396102905,0.004432547488249838,0.42982983589172363
4,1024,1024,0.005781079766370789,185.62581396102905,0.005933604785241187,0.42982983589172363
0,1024,1024,0.001695614762983591,182.91473698616028,0.0015099789015948772,0.5427565574645996
1,1024,1024,0.003242853468797292,182.91473698616028,0.0031381843145936728,0.5427565574645996
2,1024,1024,0.004239698762678658,182.91473698616028,0.004114959039725363,0.5427565574645996
3,1024,1024,0.004239698762678658,182.91473698616028,0.004114959039725363,0.5427565574645996
4,1024,1024,0.005919531566319607,182.91473698616028,0.006001336965709925,0.5427565574645996
0,1024,1024,0.0017492302200519533,178.18562602996826,0.001294981688261032,0.4057044982910156
1,1024,1024,0.0032680556388587326,178.18562602996826,0.002888784743845463,0.4057044982910156
2,1024,1024,0.004420333878568102,178.18562602996826,0.0038940832018852234,0.4057044982910156
3,1024,1024,0.004420333878568102,178.18562602996826,0.0038940832018852234,0.4057044982910156
4,1024,1024,0.006148395060914908,178.18562602996826,0.005616076639853418,0.4057044982910156
0,1024,1024,0.001592343089613299,175.35601663589478,0.0012808246538043022,0.39343881607055664
1,1024,1024,0.0031087519116325493,175.35601663589478,0.002879812498576939,0.39343881607055664
2,1024,1024,0.004283356948310677,175.35601663589478,0.004486192483454943,0.39343881607055664
3,1024,1024,0.004283356948310677,175.35601663589478,0.004486192483454943,0.39343881607055664
4,1024,1024,0.0060097068360389925,175.35601663589478,0.006051965290680528,0.39343881607055664
0,1024,1024,0.0007410651176081653,149.23424792289734,0.0006958897574804723,0.40860629081726074
1,1024,1024,0.001558591457013502,149.23424792289734,0.0014005221892148256,0.40860629081726074
2,1024,1024,0.0025803232836610476,149.23424792289734,0.002310744544956833,0.40860629081726074
3,1024,1024,0.0025803232836610476,149.23424792289734,0.002310744544956833,0.40860629081726074
4,1024,1024,0.003546554116398347,149.23424792289734,0.0034912003320641816,0.40860629081726074
0,1024,1024,0.0007906812666233099,148.3511061668396,0.0009455339750275016,0.3522763252258301
1,1024,1024,0.0016371713045578162,148.3511061668396,0.0014408924616873264,0.3522763252258301
2,1024,1024,0.0027176967699636114,148.3511061668396,0.0021883240551687777,0.3522763252258301
3,1024,1024,0.0027176967699636114,148.3511061668396,0.0021883240551687777,0.3522763252258301
4,1024,1024,0.003700935523480998,148.3511061668396,0.003099501191172749,0.3522763252258301
0,1024,1024,0.0009565474517587678,147.4334590435028,0.0009554933058097959,0.3423755168914795
1,1024,1024,0.0018066673992198487,147.4334590435028,0.0017293208511546254,0.3423755168914795
2,1024,1024,0.002969418504860855,147.4334590435028,0.002848456264473498,0.3423755168914795
3,1024,1024,0.002969418504860855,147.4334590435028,0.002848456264473498,0.3423755168914795
4,1024,1024,0.004030353201546279,147.4334590435028,0.0036379664670675993,0.3423755168914795
0,1024,1024,0.0010770275155477793,148.79977893829346,0.0007635080255568027,0.34247684478759766
1,1024,1024,0.0018926940749850658,148.79977893829346,0.0019111869623884559,0.34247684478759766
2,1024,1024,0.003106092618779527,148.79977893829346,0.002984199905768037,0.34247684478759766
3,1024,1024,0.003106092618779527,148.79977893829346,0.002984199905768037,0.34247684478759766
4,1024,1024,0.004194168158318041,148.79977893829346,0.0044392121490091085,0.34247684478759766
0,1024,1024,0.0009675965653258289,149.49865889549255,0.0005158245330676436,0.3511645793914795
1,1024,1024,0.001807887691610896,149.49865889549255,0.0012482304591685534,0.3511645793914795
2,1024,1024,0.0030210562342811178,149.49865889549255,0.002424556645564735,0.3511645793914795
3,1024,1024,0.0030210562342811178,149.49865889549255,0.002424556645564735,0.3511645793914795
4,1024,1024,0.004029337707089242,149.49865889549255,0.0031766992178745568,0.3511645793914795
